id;nom;nom_de_famille;prenom;sexe;date_naissance;num_deptmt;parti_ratt_financier;profession;place_en_hemicycle;nb_mandats;nb_mois;semaines_presence;semaines_presence_moyenne_mensuelle;commission_presences;commission_presences_moyenne_mensuelle;commission_interventions;commission_interventions_moyenne_mensuelle;hemicycle_interventions;hemicycle_interventions_moyenne_mensuelle;hemicycle_interventions_courtes;hemicycle_interventions_courtes_moyenne_mensuelle;amendements_proposes;amendements_proposes_moyenne_mensuelle;amendements_signes;amendements_signes_moyenne_mensuelle;amendements_adoptes;amendements_adoptes_moyenne_mensuelle;rapports;rapports_moyenne_mensuelle;propositions_ecrites;propositions_ecrites_moyenne_mensuelle;propositions_signees;propositions_signees_moyenne_mensuelle;questions_ecrites;questions_ecrites_moyenne_mensuelle;questions_orales;questions_orales_moyenne_mensuelle
490;Alain Tourret;Tourret;Alain;H;1947-12-25;14;Parti radical de gauche;Avocat;276;2;47;160;3.4;217;4.62;448;9.53;1323;28.15;590;12.55;628;13.36;4543;96.66;1276;27.15;19;0.4;3;0.06;41;0.87;53;1.13;32;0.68
429;Stéphane Travert;Travert;Stéphane;H;1969-10-12;50;Parti socialiste;Cadre commercial;469;2;47;151;3.21;271;5.77;206;4.38;227;4.83;158;3.36;83;1.77;2280;48.51;1293;27.51;5;0.11;0;0;73;1.55;62;1.32;11;0.23
339;Catherine Troallic;Troallic;Catherine;F;1974-05-10;76;Parti socialiste;Fonctionnaire de catégorie B;468;2;47;116;2.47;211;4.49;122;2.6;42;0.89;5;0.11;59;1.26;1562;33.23;346;7.36;1;0.02;0;0;70;1.49;48;1.02;7;0.15
346;Jean-Paul Tuaiva;Tuaiva;Jean-Paul;H;1972-10-30;987;No Oe E Te Nuna'a;Chef d'entreprise;318;2;47;46;0.98;33;0.7;16;0.34;123;2.62;75;1.6;113;2.4;4517;96.11;219;4.66;0;0;0;0;58;1.23;4;0.09;8;0.17
345;Cécile Untermaier;Untermaier;Cécile;F;1951-12-28;71;Parti socialiste;Fonctionnaire des grands corps de l'État;455;2;47;170;3.62;387;8.23;693;14.74;395;8.4;440;9.36;310;6.6;2776;59.06;1302;27.7;10;0.21;1;0.02;70;1.49;183;3.89;11;0.23
53;Jean-Jacques Urvoas;Urvoas;Jean-Jacques;H;1959-09-19;29;Parti socialiste;Maître de conférences;440;1;36;129;3.58;333;9.25;1520;42.22;1085;30.14;842;23.39;642;17.83;746;20.72;636;17.67;29;0.81;3;0.08;51;1.42;152;4.22;3;0.08
137;Daniel Vaillant;Vaillant;Daniel;H;1949-07-19;75;Parti socialiste;Technicien biologiste;508;2;47;159;3.38;212;4.51;44;0.94;16;0.34;36;0.77;0;0;89;1.89;48;1.02;0;0;0;0;62;1.32;0;0;4;0.09
587;Hélène Vainqueur-Christophe;Vainqueur-Christophe;Hélène;F;1956-05-06;971;Parti socialiste;Pharmacienne;619;2;17;25;1.47;54;3.18;23;1.35;23;1.35;5;0.29;11;0.65;198;11.65;85;5;3;0.18;0;0;13;0.76;6;0.35;1;0.06
117;Jacques Valax;Valax;Jacques;H;1951-08-23;81;Parti socialiste;Avocat;526;2;47;127;2.7;202;4.3;42;0.89;72;1.53;30;0.64;2;0.04;862;18.34;259;5.51;0;0;0;0;75;1.6;304;6.47;7;0.15
192;Manuel Valls;Valls;Manuel;H;1962-08-13;91;;Conseiller en communication;420;2;4;2;0.5;1;0.25;0;0;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0;2;0.5;0;0;0;0
367;Clotilde Valter;Valter;Clotilde;F;1962-06-24;14;Parti socialiste;Grands corps de l'État;509;2;31;113;3.65;344;11.1;292;9.42;151;4.87;157;5.06;175;5.65;1567;50.55;1016;32.77;9;0.29;0;0;24;0.77;10;0.32;5;0.16
292;François Vannson;Vannson;François;H;1962-10-20;88;Les Républicains;Opticien;1;2;47;148;3.15;283;6.02;70;1.49;113;2.4;86;1.83;159;3.38;2659;56.57;92;1.96;2;0.04;14;0.3;169;3.6;266;5.66;14;0.3
482;Catherine Vautrin;Vautrin;Catherine;F;1960-07-26;51;Les Républicains;Directrice marketing;92;2;47;148;3.15;68;1.45;248;5.28;4816;102.47;20429;434.66;553;11.77;3551;75.55;143;3.04;1;0.02;1;0.02;51;1.09;140;2.98;16;0.34
295;Michel Vauzelle;Vauzelle;Michel;H;1944-08-15;13;Parti socialiste;Préfet;254;2;47;103;2.19;164;3.49;112;2.38;25;0.53;12;0.26;5;0.11;354;7.53;75;1.6;7;0.15;0;0;48;1.02;86;1.83;8;0.17
591;Olivier Véran;Véran;Olivier;H;1980-04-22;38;Parti socialiste;Médecin neurologue hospitalier;565;1;26;83;3.19;148;5.69;472;18.15;463;17.81;278;10.69;354;13.62;661;25.42;429;16.5;7;0.27;0;0;28;1.08;76;2.92;7;0.27
37;Francis Vercamer;Vercamer;Francis;H;1958-05-10;59;Association PSLE - Nouveau centre;Ingénieur;191;2;47;118;2.51;155;3.3;466;9.91;1099;23.38;437;9.3;1080;22.98;4744;100.94;189;4.02;5;0.11;3;0.06;51;1.09;61;1.3;6;0.13
22;Patrice Verchère;Verchère;Patrice;H;1973-12-29;69;Les Républicains;Assistant parlementaire;143;2;47;145;3.09;187;3.98;111;2.36;183;3.89;295;6.28;299;6.36;3484;74.13;112;2.38;3;0.06;3;0.06;344;7.32;348;7.4;16;0.34
520;Fabrice Verdier;Verdier;Fabrice;H;1968-12-16;30;Parti socialiste;Permanent politique;384;3;47;124;2.64;223;4.74;203;4.32;153;3.26;102;2.17;108;2.3;912;19.4;259;5.51;6;0.13;0;0;68;1.45;149;3.17;7;0.15
427;David Vergé;Vergé;David;H;1972-01-10;986;Parti socialiste;Commercant;640;1;6;10;1.67;13;2.17;1;0.17;4;0.67;3;0.5;2;0.33;20;3.33;15;2.5;0;0;0;0;1;0.17;0;0;0;0
319;Michel Vergnier;Vergnier;Michel;H;1946-11-25;23;Parti socialiste;Directeur d'école retraité;359;2;47;142;3.02;197;4.19;69;1.47;140;2.98;398;8.47;47;1;672;14.3;175;3.72;5;0.11;1;0.02;78;1.66;120;2.55;15;0.32
630;Arnaud Viala;Viala;Arnaud;H;1974-12-04;12;Les Républicains;0;32;2;16;54;3.38;122;7.63;138;8.63;208;13;77;4.81;180;11.25;1453;90.81;59;3.69;2;0.13;6;0.38;52;3.25;60;3.75;15;0.94
358;Jean-Sébastien Vialatte;Vialatte;Jean-Sébastien;H;1951-01-30;83;Les Républicains;Biologiste;111;2;47;84;1.79;96;2.04;72;1.53;39;0.83;32;0.68;22;0.47;2210;47.02;70;1.49;3;0.06;3;0.06;108;2.3;185;3.94;8;0.17
65;Alain Vidalies;Vidalies;Alain;H;1951-03-17;40;;Avocat;335;1;5;11;2.2;11;2.2;3;0.6;2;0.4;13;2.6;0;0;6;1.2;0;0;0;0;0;0;2;0.4;6;1.2;1;0.2
64;Philippe Vigier;Vigier;Philippe;H;1958-02-03;28;Association PSLE - Nouveau centre;Biologiste A.I.H.P.;294;3;47;162;3.45;186;3.96;279;5.94;1601;34.06;1423;30.28;565;12.02;5290;112.55;224;4.77;7;0.15;6;0.13;121;2.57;98;2.09;41;0.87
450;Jean-Pierre Vigier;Vigier;Jean-Pierre;H;1969-10-22;43;Les Républicains;Fonctionnaire de catégorie A;57;3;47;171;3.64;302;6.43;231;4.91;234;4.98;262;5.57;75;1.6;4065;86.49;142;3.02;2;0.04;3;0.06;297;6.32;210;4.47;22;0.47
378;Patrick Vignal;Vignal;Patrick;H;1958-01-22;34;Parti socialiste;Industriel-Chef d'entreprise;480;2;47;79;1.68;94;2;17;0.36;32;0.68;6;0.13;35;0.74;413;8.79;130;2.77;1;0.02;0;0;57;1.21;144;3.06;6;0.13
112;François-Xavier Villain;Villain;François-Xavier;H;1950-05-31;59;Union des Radicaux, Centristes, Indépendants et Démocrates;Avocat;317;2;47;61;1.3;59;1.26;0;0;9;0.19;2;0.04;1;0.02;2888;61.45;133;2.83;0;0;0;0;50;1.06;35;0.74;5;0.11
201;Jean-Michel Villaumé;Villaumé;Jean-Michel;H;1946-03-27;70;Parti socialiste;Retraité de l'enseignement;249;2;47;133;2.83;286;6.09;121;2.57;37;0.79;12;0.26;2;0.04;606;12.89;117;2.49;2;0.04;0;0;83;1.77;155;3.3;7;0.15
323;Philippe Vitel;Vitel;Philippe;H;1955-02-22;83;Les Républicains;Chirurgien plasticien;120;2;47;143;3.04;254;5.4;242;5.15;245;5.21;512;10.89;195;4.15;8013;170.49;248;5.28;4;0.09;9;0.19;363;7.72;469;9.98;21;0.45
436;Jean Jacques Vlody;Vlody;Jean Jacques;H;1967-08-19;974;Parti socialiste;Professeur du secondaire;557;2;47;56;1.19;90;1.91;118;2.51;72;1.53;17;0.36;52;1.11;962;20.47;322;6.85;1;0.02;0;0;57;1.21;26;0.55;5;0.11
43;Michel Voisin;Voisin;Michel;H;1944-10-06;1;Les Républicains;Expert-comptable, commissaire aux comptes et expert judiciaire;28;2;47;120;2.55;225;4.79;167;3.55;14;0.3;9;0.19;36;0.77;2714;57.74;87;1.85;4;0.09;1;0.02;399;8.49;72;1.53;3;0.06
227;Jean-Luc Warsmann;Warsmann;Jean-Luc;H;1965-10-22;8;Les Républicains;Sans profession;82;2;47;127;2.7;175;3.72;236;5.02;120;2.55;134;2.85;233;4.96;2517;53.55;321;6.83;12;0.26;26;0.55;43;0.91;864;18.38;8;0.17
134;Laurent Wauquiez;Wauquiez;Laurent;H;1975-04-12;43;Les Républicains;Sans profession declaree;104;2;47;100;2.13;85;1.81;48;1.02;366;7.79;412;8.77;248;5.28;2582;54.94;101;2.15;0;0;9;0.19;105;2.23;133;2.83;7;0.15
640;Patrick Weiten;Weiten;Patrick;H;1954-07-01;57;Union des Radicaux, Centristes, Indépendants et Démocrates;Ingénieur;232;2;10;17;1.7;16;1.6;3;0.3;33;3.3;3;0.3;1;0.1;724;72.4;49;4.9;0;0;0;0;7;0.7;36;3.6;4;0.4
113;Éric Woerth;Woerth;Éric;H;1956-01-29;60;Les Républicains;Associé dans un cabinet d'audit international;22;2;47;135;2.87;193;4.11;233;4.96;382;8.13;169;3.6;211;4.49;2702;57.49;95;2.02;9;0.19;5;0.11;112;2.38;150;3.19;16;0.34
446;Paola Zanetti;Zanetti;Paola;F;1976-09-01;57;Parti socialiste;Cadre supérieur du secteur privé;636;2;47;99;2.11;146;3.11;68;1.45;130;2.77;42;0.89;81;1.72;766;16.3;173;3.68;4;0.09;0;0;59;1.26;77;1.64;5;0.11
196;Marie-Jo Zimmermann;Zimmermann;Marie-Jo;F;1951-04-29;57;Les Républicains;Professeur certifié;36;2;47;149;3.17;207;4.4;156;3.32;146;3.11;279;5.94;63;1.34;3493;74.32;128;2.72;0;0;40;0.85;302;6.43;1355;28.83;22;0.47
81;Michel Zumkeller;Zumkeller;Michel;H;1966-01-21;90;Union des Radicaux, Centristes, Indépendants et Démocrates;Comptable;243;2;47;143;3.04;190;4.04;134;2.85;240;5.11;49;1.04;417;8.87;4373;93.04;199;4.23;7;0.15;4;0.09;94;2;1459;31.04;19;0.4
